Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","2075217","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","2099895","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","2262070","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","2250936","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","2334083","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","2792317","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","2683760","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","2223620","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","2300877","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","2252218","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","2367697","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","2525962","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","5549400","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","5910138","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","5968212","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","6473769","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","4096133","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","6272377","E","Estimated value"
"QV","Value of Agricultural Production","124","Canada","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","5837469","E","Estimated value"
"QV","Value of Agricultural Production","140","Central African Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","55594","E","Estimated value"
"QV","Value of Agricultural Production","140","Central African Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","57818","E","Estimated value"
"QV","Value of Agricultural Production","140","Central African Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","60131","E","Estimated value"
"QV","Value of Agricultural Production","140","Central African Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","117367","E","Estimated value"
"QV","Value of Agricultural Production","140","Central African Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","120888","E","Estimated value"
"QV","Value of Agricultural Production","140","Central African Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","124514","E","Estimated value"
"QV","Value of Agricultural Production","140","Central African Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","128250","E","Estimated value"
"QV","Value of Agricultural Production","140","Central African Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","13874","E","Estimated value"
"QV","Value of Agricultural Production","140","Central African Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","14430","E","Estimated value"
"QV","Value of Agricultural Production","140","Central African Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","15006","E","Estimated value"
"QV","Value of Agricultural Production","140","Central African Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","58344","E","Estimated value"
"QV","Value of Agricultural Production","140","Central African Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","60094","E","Estimated value"
"QV","Value of Agricultural Production","140","Central African Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","61897","E","Estimated value"
"QV","Value of Agricultural Production","140","Central African Republic","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","63754","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","154623","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","170765","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","161682","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","158860","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","142193","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","141941","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","138141","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","221426","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","218053","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","244117","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","233607","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","203860","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","194886","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","188154","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","1393","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","1339","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","1201","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","1352","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","1147","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","898","E","Estimated value"
"QV","Value of Agricultural Production","148","Chad","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","1042","E","Estimated value"
"QV","Value of Agricultural Production","152","Chile","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","166688","E","Estimated value"
"QV","Value of Agricultural Production","152","Chile","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","174221","E","Estimated value"
"QV","Value of Agricultural Production","152","Chile","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","152662","E","Estimated value"
"QV","Value of Agricultural Production","152","Chile","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","93022","E","Estimated value"
"QV","Value of Agricultural Production","152","Chile","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","124527","E","Estimated value"
"QV","Value of Agricultural Production","152","Chile","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","95378","E","Estimated value"
"QV","Value of Agricultural Production","152","Chile","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","85200","E","Estimated value"
"QV","Value of Agricultural Production","152","Chile","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","25636","E","Estimated value"
